"title"|"film_language"|"category"|"first_name"|"last_name"|"length"|"rating"|"rental_rate"|"replacement_cost"|"total_earning"
"Magnificent Chitty"|"English             "|"Classics"|"Fred"|"Costner"|53|"R"|"2,99"|"27,99"|"54,92"
"Magnificent Chitty"|"English             "|"Classics"|"Gary"|"Penn"|53|"R"|"2,99"|"27,99"|"54,92"
"Magnificent Chitty"|"English             "|"Classics"|"Gina"|"Degeneres"|53|"R"|"2,99"|"27,99"|"54,92"
"Magnificent Chitty"|"English             "|"Classics"|"Greg"|"Chaplin"|53|"R"|"2,99"|"27,99"|"54,92"
"Magnificent Chitty"|"English             "|"Classics"|"Renee"|"Ball"|53|"R"|"2,99"|"27,99"|"54,92"
"Monsoon Cause"|"English             "|"Games"|"Nick"|"Stallone"|182|"PG"|"4,99"|"20,99"|"54,91"
"Lover Truman"|"English             "|"Classics"|"Reese"|"Kilmer"|75|"G"|"2,99"|"29,99"|"54,91"
"Lover Truman"|"English             "|"Classics"|"Thora"|"Temple"|75|"G"|"2,99"|"29,99"|"54,91"
"Lover Truman"|"English             "|"Classics"|"Christian"|"Neeson"|75|"G"|"2,99"|"29,99"|"54,91"
"Lover Truman"|"English             "|"Classics"|"Vivien"|"Bergen"|75|"G"|"2,99"|"29,99"|"54,91"
"Ali Forever"|"English             "|"Horror"|"Morgan"|"Mcdormand"|150|"PG"|"4,99"|"21,99"|"54,91"
"Ali Forever"|"English             "|"Horror"|"Kenneth"|"Torn"|150|"PG"|"4,99"|"21,99"|"54,91"
"Lover Truman"|"English             "|"Classics"|"Lisa"|"Monroe"|75|"G"|"2,99"|"29,99"|"54,91"
"Lover Truman"|"English             "|"Classics"|"Mena"|"Hopper"|75|"G"|"2,99"|"29,99"|"54,91"
"Lover Truman"|"English             "|"Classics"|"Milla"|"Keitel"|75|"G"|"2,99"|"29,99"|"54,91"
"Ali Forever"|"English             "|"Horror"|"Jon"|"Chase"|150|"PG"|"4,99"|"21,99"|"54,91"
"Ali Forever"|"English             "|"Horror"|"Christopher"|"Berry"|150|"PG"|"4,99"|"21,99"|"54,91"
"Ali Forever"|"English             "|"Horror"|"Cary"|"Mcconaughey"|150|"PG"|"4,99"|"21,99"|"54,91"
"Monsoon Cause"|"English             "|"Games"|"Albert"|"Johansson"|182|"PG"|"4,99"|"20,99"|"54,91"
"Monsoon Cause"|"English             "|"Games"|"Minnie"|"Zellweger"|182|"PG"|"4,99"|"20,99"|"54,91"
"Monsoon Cause"|"English             "|"Games"|"Natalie"|"Hopkins"|182|"PG"|"4,99"|"20,99"|"54,91"
"Monsoon Cause"|"English             "|"Games"|"William"|"Hackman"|182|"PG"|"4,99"|"20,99"|"54,91"
"Racer Egg"|"English             "|"Drama"|"Ralph"|"Cruz"|147|"NC-17"|"2,99"|"19,99"|"54,83"
"Racer Egg"|"English             "|"Drama"|"Fay"|"Kilmer"|147|"NC-17"|"2,99"|"19,99"|"54,83"
"Racer Egg"|"English             "|"Drama"|"Burt"|"Temple"|147|"NC-17"|"2,99"|"19,99"|"54,83"
"Racer Egg"|"English             "|"Drama"|"Anne"|"Cronyn"|147|"NC-17"|"2,99"|"19,99"|"54,83"
"Racer Egg"|"English             "|"Drama"|"Angelina"|"Astaire"|147|"NC-17"|"2,99"|"19,99"|"54,83"
"Racer Egg"|"English             "|"Drama"|"Zero"|"Cage"|147|"NC-17"|"2,99"|"19,99"|"54,83"
"Dalmations Sweden"|"English             "|"Drama"|"Kevin"|"Bloom"|106|"PG"|"0,99"|"25,99"|"54,82"
"Dalmations Sweden"|"English             "|"Drama"|"Val"|"Bolger"|106|"PG"|"0,99"|"25,99"|"54,82"
"Outfield Massacre"|"English             "|"Music"|"Jayne"|"Nolte"|129|"NC-17"|"0,99"|"18,99"|"54,82"
"Outfield Massacre"|"English             "|"Music"|"Whoopi"|"Hurt"|129|"NC-17"|"0,99"|"18,99"|"54,82"
"Outfield Massacre"|"English             "|"Music"|"Dan"|"Streep"|129|"NC-17"|"0,99"|"18,99"|"54,82"
"Dalmations Sweden"|"English             "|"Drama"|"Groucho"|"Dunst"|106|"PG"|"0,99"|"25,99"|"54,82"
"Dalmations Sweden"|"English             "|"Drama"|"Albert"|"Nolte"|106|"PG"|"0,99"|"25,99"|"54,82"
"Dalmations Sweden"|"English             "|"Drama"|"Al"|"Garland"|106|"PG"|"0,99"|"25,99"|"54,82"
"Dalmations Sweden"|"English             "|"Drama"|"Joe"|"Swank"|106|"PG"|"0,99"|"25,99"|"54,82"
"Outfield Massacre"|"English             "|"Music"|"Jane"|"Jackman"|129|"NC-17"|"0,99"|"18,99"|"54,82"
"Tights Dawn"|"English             "|"Sports"|"Morgan"|"Hopkins"|172|"R"|"0,99"|"14,99"|"54,76"
"Tights Dawn"|"English             "|"Sports"|"Ian"|"Tandy"|172|"R"|"0,99"|"14,99"|"54,76"
"Tights Dawn"|"English             "|"Sports"|"Tom"|"Miranda"|172|"R"|"0,99"|"14,99"|"54,76"
"Tights Dawn"|"English             "|"Sports"|"Vivien"|"Bergen"|172|"R"|"0,99"|"14,99"|"54,76"
"Tights Dawn"|"English             "|"Sports"|"William"|"Hackman"|172|"R"|"0,99"|"14,99"|"54,76"
"Frisco Forrest"|"English             "|"Sci-Fi"|"Richard"|"Penn"|51|"PG"|"4,99"|"23,99"|"53,91"
"Frisco Forrest"|"English             "|"Sci-Fi"|"Rock"|"Dukakis"|51|"PG"|"4,99"|"23,99"|"53,91"
"Frisco Forrest"|"English             "|"Sci-Fi"|"Tom"|"Mckellen"|51|"PG"|"4,99"|"23,99"|"53,91"
"Frisco Forrest"|"English             "|"Sci-Fi"|"Kirsten"|"Akroyd"|51|"PG"|"4,99"|"23,99"|"53,91"
"Frisco Forrest"|"English             "|"Sci-Fi"|"Liza"|"Bergman"|51|"PG"|"4,99"|"23,99"|"53,91"
"Frisco Forrest"|"English             "|"Sci-Fi"|"Dan"|"Streep"|51|"PG"|"4,99"|"23,99"|"53,91"
"Frisco Forrest"|"English             "|"Sci-Fi"|"Gina"|"Degeneres"|51|"PG"|"4,99"|"23,99"|"53,91"
"Bird Independence"|"English             "|"Travel"|"Jayne"|"Nolte"|163|"G"|"4,99"|"14,99"|"53,91"
"Bird Independence"|"English             "|"Travel"|"Fay"|"Kilmer"|163|"G"|"4,99"|"14,99"|"53,91"
"Frisco Forrest"|"English             "|"Sci-Fi"|"Albert"|"Nolte"|51|"PG"|"4,99"|"23,99"|"53,91"
"Nuts Ties"|"English             "|"New"|"Natalie"|"Hopkins"|145|"NC-17"|"4,99"|"10,99"|"53,91"
"Nuts Ties"|"English             "|"New"|"Christian"|"Akroyd"|145|"NC-17"|"4,99"|"10,99"|"53,91"
"Frisco Forrest"|"English             "|"Sci-Fi"|"Angela"|"Hudson"|51|"PG"|"4,99"|"23,99"|"53,91"
"Circus Youth"|"English             "|"Children"|"Matthew"|"Carrey"|90|"PG-13"|"2,99"|"13,99"|"53,86"
"Circus Youth"|"English             "|"Children"|"Bob"|"Fawcett"|90|"PG-13"|"2,99"|"13,99"|"53,86"
"Jade Bunch"|"English             "|"Sports"|"Angelina"|"Astaire"|174|"NC-17"|"2,99"|"21,99"|"53,85"
"Jade Bunch"|"English             "|"Sports"|"Carmen"|"Hunt"|174|"NC-17"|"2,99"|"21,99"|"53,85"
"Jade Bunch"|"English             "|"Sports"|"Cameron"|"Zellweger"|174|"NC-17"|"2,99"|"21,99"|"53,85"
"Jade Bunch"|"English             "|"Sports"|"Dan"|"Harris"|174|"NC-17"|"2,99"|"21,99"|"53,85"
"Jade Bunch"|"English             "|"Sports"|"Thora"|"Temple"|174|"NC-17"|"2,99"|"21,99"|"53,85"
"Jade Bunch"|"English             "|"Sports"|"Renee"|"Ball"|174|"NC-17"|"2,99"|"21,99"|"53,85"
"Jade Bunch"|"English             "|"Sports"|"Meryl"|"Gibson"|174|"NC-17"|"2,99"|"21,99"|"53,85"
"Jade Bunch"|"English             "|"Sports"|"Ed"|"Mansfield"|174|"NC-17"|"2,99"|"21,99"|"53,85"
"Perfect Groove"|"English             "|"Comedy"|"Natalie"|"Hopkins"|82|"PG-13"|"2,99"|"17,99"|"53,84"
"Perfect Groove"|"English             "|"Comedy"|"Ben"|"Willis"|82|"PG-13"|"2,99"|"17,99"|"53,84"
"Perfect Groove"|"English             "|"Comedy"|"Karl"|"Berry"|82|"PG-13"|"2,99"|"17,99"|"53,84"
"Perfect Groove"|"English             "|"Comedy"|"Jim"|"Mostel"|82|"PG-13"|"2,99"|"17,99"|"53,84"
"Perfect Groove"|"English             "|"Comedy"|"Jayne"|"Nolte"|82|"PG-13"|"2,99"|"17,99"|"53,84"
"Perfect Groove"|"English             "|"Comedy"|"Laurence"|"Bullock"|82|"PG-13"|"2,99"|"17,99"|"53,84"
"Fight Jawbreaker"|"English             "|"Animation"|"Meryl"|"Gibson"|91|"R"|"0,99"|"13,99"|"53,80"
"Fight Jawbreaker"|"English             "|"Animation"|"Nick"|"Wahlberg"|91|"R"|"0,99"|"13,99"|"53,80"
"Fight Jawbreaker"|"English             "|"Animation"|"Albert"|"Johansson"|91|"R"|"0,99"|"13,99"|"53,80"
"Mockingbird Hollywood"|"English             "|"Action"|"Adam"|"Hopper"|60|"PG"|"0,99"|"27,99"|"53,78"
"Mockingbird Hollywood"|"English             "|"Action"|"Sean"|"Guiness"|60|"PG"|"0,99"|"27,99"|"53,78"
"Mockingbird Hollywood"|"English             "|"Action"|"Julia"|"Mcqueen"|60|"PG"|"0,99"|"27,99"|"53,78"
"Ace Goldfinger"|"English             "|"Horror"|"Bob"|"Fawcett"|48|"G"|"4,99"|"12,99"|"52,93"
"Ace Goldfinger"|"English             "|"Horror"|"Sean"|"Guiness"|48|"G"|"4,99"|"12,99"|"52,93"
"Ace Goldfinger"|"English             "|"Horror"|"Minnie"|"Zellweger"|48|"G"|"4,99"|"12,99"|"52,93"
"Ace Goldfinger"|"English             "|"Horror"|"Chris"|"Depp"|48|"G"|"4,99"|"12,99"|"52,93"
"Guys Falcon"|"English             "|"Sci-Fi"|"Russell"|"Close"|84|"R"|"4,99"|"20,99"|"52,92"
"Guys Falcon"|"English             "|"Sci-Fi"|"Burt"|"Dukakis"|84|"R"|"4,99"|"20,99"|"52,92"
"Guys Falcon"|"English             "|"Sci-Fi"|"Morgan"|"Williams"|84|"R"|"4,99"|"20,99"|"52,92"
"Guys Falcon"|"English             "|"Sci-Fi"|"Richard"|"Penn"|84|"R"|"4,99"|"20,99"|"52,92"
"Guys Falcon"|"English             "|"Sci-Fi"|"Rip"|"Crawford"|84|"R"|"4,99"|"20,99"|"52,92"
"Doubtfire Labyrinth"|"English             "|"Foreign"|"Kenneth"|"Hoffman"|154|"R"|"4,99"|"16,99"|"52,91"
"Doubtfire Labyrinth"|"English             "|"Foreign"|"Julianne"|"Dench"|154|"R"|"4,99"|"16,99"|"52,91"
"Doubtfire Labyrinth"|"English             "|"Foreign"|"Harrison"|"Bale"|154|"R"|"4,99"|"16,99"|"52,91"
"Doubtfire Labyrinth"|"English             "|"Foreign"|"Renee"|"Tracy"|154|"R"|"4,99"|"16,99"|"52,91"
"Doubtfire Labyrinth"|"English             "|"Foreign"|"Scarlett"|"Bening"|154|"R"|"4,99"|"16,99"|"52,91"
"Vanilla Day"|"English             "|"Games"|"Groucho"|"Dunst"|122|"NC-17"|"4,99"|"20,99"|"52,91"
"Vanilla Day"|"English             "|"Games"|"Whoopi"|"Hurt"|122|"NC-17"|"4,99"|"20,99"|"52,91"
"Right Cranes"|"English             "|"Classics"|"Whoopi"|"Hurt"|153|"PG-13"|"4,99"|"29,99"|"52,90"
"Right Cranes"|"English             "|"Classics"|"Albert"|"Johansson"|153|"PG-13"|"4,99"|"29,99"|"52,90"
"Sensibility Rear"|"English             "|"Family"|"Liza"|"Bergman"|98|"PG"|"4,99"|"15,99"|"52,90"
"Sensibility Rear"|"English             "|"Family"|"Christian"|"Neeson"|98|"PG"|"4,99"|"15,99"|"52,90"
"Right Cranes"|"English             "|"Classics"|"Cameron"|"Zellweger"|153|"PG-13"|"4,99"|"29,99"|"52,90"
"Right Cranes"|"English             "|"Classics"|"Elvis"|"Marx"|153|"PG-13"|"4,99"|"29,99"|"52,90"
"Sensibility Rear"|"English             "|"Family"|"Burt"|"Posey"|98|"PG"|"4,99"|"15,99"|"52,90"
"Right Cranes"|"English             "|"Classics"|"Jessica"|"Bailey"|153|"PG-13"|"4,99"|"29,99"|"52,90"
"Right Cranes"|"English             "|"Classics"|"Parker"|"Goldberg"|153|"PG-13"|"4,99"|"29,99"|"52,90"
"Sensibility Rear"|"English             "|"Family"|"Milla"|"Keitel"|98|"PG"|"4,99"|"15,99"|"52,90"
"Right Cranes"|"English             "|"Classics"|"Burt"|"Dukakis"|153|"PG-13"|"4,99"|"29,99"|"52,90"
"Sensibility Rear"|"English             "|"Family"|"Michael"|"Bening"|98|"PG"|"4,99"|"15,99"|"52,90"
"Sensibility Rear"|"English             "|"Family"|"Groucho"|"Dunst"|98|"PG"|"4,99"|"15,99"|"52,90"
"Purple Movie"|"English             "|"Foreign"|"Daryl"|"Crawford"|88|"R"|"2,99"|"9,99"|"52,88"
"Purple Movie"|"English             "|"Foreign"|"Tom"|"Mckellen"|88|"R"|"2,99"|"9,99"|"52,88"
"Purple Movie"|"English             "|"Foreign"|"Michael"|"Bening"|88|"R"|"2,99"|"9,99"|"52,88"
"Purple Movie"|"English             "|"Foreign"|"Mena"|"Hopper"|88|"R"|"2,99"|"9,99"|"52,88"
"Purple Movie"|"English             "|"Foreign"|"Frances"|"Day-Lewis"|88|"R"|"2,99"|"9,99"|"52,88"
"Purple Movie"|"English             "|"Foreign"|"Fay"|"Wood"|88|"R"|"2,99"|"9,99"|"52,88"
"Purple Movie"|"English             "|"Foreign"|"Audrey"|"Bailey"|88|"R"|"2,99"|"9,99"|"52,88"
"Purple Movie"|"English             "|"Foreign"|"Chris"|"Bridges"|88|"R"|"2,99"|"9,99"|"52,88"
"Shane Darkness"|"English             "|"Travel"|"Henry"|"Berry"|93|"PG"|"2,99"|"22,99"|"52,87"
"Shane Darkness"|"English             "|"Travel"|"Renee"|"Tracy"|93|"PG"|"2,99"|"22,99"|"52,87"
"Shane Darkness"|"English             "|"Travel"|"Cuba"|"Olivier"|93|"PG"|"2,99"|"22,99"|"52,87"
"Willow Tracy"|"English             "|"Family"|"James"|"Pitt"|137|"R"|"2,99"|"22,99"|"52,85"
"Patriot Roman"|"English             "|"Action"|"Renee"|"Ball"|65|"PG"|"2,99"|"12,99"|"52,85"
"Patriot Roman"|"English             "|"Action"|"Kim"|"Allen"|65|"PG"|"2,99"|"12,99"|"52,85"
"Patriot Roman"|"English             "|"Action"|"Carmen"|"Hunt"|65|"PG"|"2,99"|"12,99"|"52,85"
"Patriot Roman"|"English             "|"Action"|"Albert"|"Nolte"|65|"PG"|"2,99"|"12,99"|"52,85"
"Willow Tracy"|"English             "|"Family"|"Reese"|"Kilmer"|137|"R"|"2,99"|"22,99"|"52,85"
"Gilmore Boiled"|"English             "|"Classics"|"Woody"|"Hoffman"|163|"R"|"0,99"|"29,99"|"52,76"
"Gilmore Boiled"|"English             "|"Classics"|"Burt"|"Temple"|163|"R"|"0,99"|"29,99"|"52,76"
"Gilmore Boiled"|"English             "|"Classics"|"Cate"|"Harris"|163|"R"|"0,99"|"29,99"|"52,76"
"Gilmore Boiled"|"English             "|"Classics"|"Mena"|"Temple"|163|"R"|"0,99"|"29,99"|"52,76"
"Gilmore Boiled"|"English             "|"Classics"|"Meg"|"Hawke"|163|"R"|"0,99"|"29,99"|"52,76"
"Gilmore Boiled"|"English             "|"Classics"|"Mena"|"Hopper"|163|"R"|"0,99"|"29,99"|"52,76"
"Panic Club"|"English             "|"Horror"|"Harvey"|"Hope"|102|"G"|"4,99"|"15,99"|"51,93"
"Panic Club"|"English             "|"Horror"|"Dan"|"Streep"|102|"G"|"4,99"|"15,99"|"51,93"
"Panic Club"|"English             "|"Horror"|"Cameron"|"Streep"|102|"G"|"4,99"|"15,99"|"51,93"
"North Tequila"|"English             "|"Documentary"|"Gary"|"Phoenix"|67|"NC-17"|"4,99"|"9,99"|"51,91"
"North Tequila"|"English             "|"Documentary"|"Minnie"|"Kilmer"|67|"NC-17"|"4,99"|"9,99"|"51,91"
"North Tequila"|"English             "|"Documentary"|"Lucille"|"Dee"|67|"NC-17"|"4,99"|"9,99"|"51,91"
"North Tequila"|"English             "|"Documentary"|"Gary"|"Penn"|67|"NC-17"|"4,99"|"9,99"|"51,91"
"North Tequila"|"English             "|"Documentary"|"Daryl"|"Wahlberg"|67|"NC-17"|"4,99"|"9,99"|"51,91"
"Pilot Hoosiers"|"English             "|"Family"|"Henry"|"Berry"|50|"PG"|"2,99"|"17,99"|"51,86"
"Pilot Hoosiers"|"English             "|"Family"|"Audrey"|"Bailey"|50|"PG"|"2,99"|"17,99"|"51,86"
"Pilot Hoosiers"|"English             "|"Family"|"Cameron"|"Zellweger"|50|"PG"|"2,99"|"17,99"|"51,86"
"Pilot Hoosiers"|"English             "|"Family"|"Debbie"|"Akroyd"|50|"PG"|"2,99"|"17,99"|"51,86"
"Pilot Hoosiers"|"English             "|"Family"|"Julia"|"Mcqueen"|50|"PG"|"2,99"|"17,99"|"51,86"
"Pilot Hoosiers"|"English             "|"Family"|"Spencer"|"Peck"|50|"PG"|"2,99"|"17,99"|"51,86"
"Pilot Hoosiers"|"English             "|"Family"|"Woody"|"Hoffman"|50|"PG"|"2,99"|"17,99"|"51,86"
"Moulin Wake"|"English             "|"Travel"|"Jessica"|"Bailey"|79|"PG-13"|"0,99"|"20,99"|"51,84"
"Rouge Squad"|"English             "|"Games"|"Reese"|"West"|118|"NC-17"|"0,99"|"10,99"|"51,84"
"Enough Raging"|"English             "|"Travel"|"Sean"|"Williams"|158|"NC-17"|"2,99"|"16,99"|"51,84"
"Enough Raging"|"English             "|"Travel"|"Kevin"|"Garland"|158|"NC-17"|"2,99"|"16,99"|"51,84"
"Enough Raging"|"English             "|"Travel"|"Julianne"|"Dench"|158|"NC-17"|"2,99"|"16,99"|"51,84"
"Moulin Wake"|"English             "|"Travel"|"Scarlett"|"Bening"|79|"PG-13"|"0,99"|"20,99"|"51,84"
"Enough Raging"|"English             "|"Travel"|"Matthew"|"Carrey"|158|"NC-17"|"2,99"|"16,99"|"51,84"
"Moulin Wake"|"English             "|"Travel"|"Vivien"|"Basinger"|79|"PG-13"|"0,99"|"20,99"|"51,84"
"Enough Raging"|"English             "|"Travel"|"Michael"|"Bolger"|158|"NC-17"|"2,99"|"16,99"|"51,84"
"Enough Raging"|"English             "|"Travel"|"Richard"|"Penn"|158|"NC-17"|"2,99"|"16,99"|"51,84"
"Enough Raging"|"English             "|"Travel"|"Sandra"|"Peck"|158|"NC-17"|"2,99"|"16,99"|"51,84"
"Rouge Squad"|"English             "|"Games"|"Ewan"|"Gooding"|118|"NC-17"|"0,99"|"10,99"|"51,84"
"Rouge Squad"|"English             "|"Games"|"Jon"|"Chase"|118|"NC-17"|"0,99"|"10,99"|"51,84"
"Enough Raging"|"English             "|"Travel"|"Al"|"Garland"|158|"NC-17"|"2,99"|"16,99"|"51,84"
"Enough Raging"|"English             "|"Travel"|"Johnny"|"Lollobrigida"|158|"NC-17"|"2,99"|"16,99"|"51,84"
"Rouge Squad"|"English             "|"Games"|"Penelope"|"Monroe"|118|"NC-17"|"0,99"|"10,99"|"51,84"
"Anaconda Confessions"|"English             "|"Animation"|"Elvis"|"Marx"|92|"R"|"0,99"|"9,99"|"51,82"
"Anaconda Confessions"|"English             "|"Animation"|"Jennifer"|"Davis"|92|"R"|"0,99"|"9,99"|"51,82"
"Anaconda Confessions"|"English             "|"Animation"|"Penelope"|"Guiness"|92|"R"|"0,99"|"9,99"|"51,82"
"Anaconda Confessions"|"English             "|"Animation"|"Humphrey"|"Willis"|92|"R"|"0,99"|"9,99"|"51,82"
"Anaconda Confessions"|"English             "|"Animation"|"Jayne"|"Nolte"|92|"R"|"0,99"|"9,99"|"51,82"
"Karate Moon"|"English             "|"Horror"|"Jane"|"Jackman"|120|"PG-13"|"0,99"|"21,99"|"51,80"
"Karate Moon"|"English             "|"Horror"|"Johnny"|"Cage"|120|"PG-13"|"0,99"|"21,99"|"51,80"
"Karate Moon"|"English             "|"Horror"|"Julianne"|"Dench"|120|"PG-13"|"0,99"|"21,99"|"51,80"
"Karate Moon"|"English             "|"Horror"|"Kim"|"Allen"|120|"PG-13"|"0,99"|"21,99"|"51,80"
"Karate Moon"|"English             "|"Horror"|"Michael"|"Bolger"|120|"PG-13"|"0,99"|"21,99"|"51,80"
"Karate Moon"|"English             "|"Horror"|"Susan"|"Davis"|120|"PG-13"|"0,99"|"21,99"|"51,80"
"Karate Moon"|"English             "|"Horror"|"Jayne"|"Silverstone"|120|"PG-13"|"0,99"|"21,99"|"51,80"
"Karate Moon"|"English             "|"Horror"|"Jada"|"Ryder"|120|"PG-13"|"0,99"|"21,99"|"51,80"
"Iron Moon"|"English             "|"Classics"|"Humphrey"|"Willis"|46|"PG"|"4,99"|"27,99"|"50,90"
"Lost Bird"|"English             "|"Foreign"|"Kirk"|"Jovovich"|98|"PG-13"|"2,99"|"21,99"|"50,90"
"Lost Bird"|"English             "|"Foreign"|"Kenneth"|"Torn"|98|"PG-13"|"2,99"|"21,99"|"50,90"
"Lost Bird"|"English             "|"Foreign"|"Cuba"|"Birch"|98|"PG-13"|"2,99"|"21,99"|"50,90"
"Iron Moon"|"English             "|"Classics"|"Frances"|"Tomei"|46|"PG"|"4,99"|"27,99"|"50,90"
"Iron Moon"|"English             "|"Classics"|"Groucho"|"Dunst"|46|"PG"|"4,99"|"27,99"|"50,90"
"Iron Moon"|"English             "|"Classics"|"Harvey"|"Hope"|46|"PG"|"4,99"|"27,99"|"50,90"
"Iron Moon"|"English             "|"Classics"|"Helen"|"Voight"|46|"PG"|"4,99"|"27,99"|"50,90"
"Iron Moon"|"English             "|"Classics"|"Ray"|"Johansson"|46|"PG"|"4,99"|"27,99"|"50,90"
"Iron Moon"|"English             "|"Classics"|"Chris"|"Depp"|46|"PG"|"4,99"|"27,99"|"50,90"
"Chisum Behavior"|"English             "|"Family"|"Nick"|"Wahlberg"|124|"G"|"4,99"|"25,99"|"50,90"
"Chisum Behavior"|"English             "|"Family"|"Julia"|"Fawcett"|124|"G"|"4,99"|"25,99"|"50,90"
"Chisum Behavior"|"English             "|"Family"|"Gene"|"Hopkins"|124|"G"|"4,99"|"25,99"|"50,90"
"Chisum Behavior"|"English             "|"Family"|"Fay"|"Winslet"|124|"G"|"4,99"|"25,99"|"50,90"
"Iron Moon"|"English             "|"Classics"|"Anne"|"Cronyn"|46|"PG"|"4,99"|"27,99"|"50,90"
"Window Side"|"English             "|"Travel"|"William"|"Hackman"|85|"R"|"2,99"|"25,99"|"50,89"
"Window Side"|"English             "|"Travel"|"Lucille"|"Tracy"|85|"R"|"2,99"|"25,99"|"50,89"
"Window Side"|"English             "|"Travel"|"Anne"|"Cronyn"|85|"R"|"2,99"|"25,99"|"50,89"
"Window Side"|"English             "|"Travel"|"Gina"|"Degeneres"|85|"R"|"2,99"|"25,99"|"50,89"
"Reunion Witches"|"English             "|"Drama"|"Walter"|"Torn"|63|"R"|"0,99"|"26,99"|"50,82"
"Reunion Witches"|"English             "|"Drama"|"Karl"|"Berry"|63|"R"|"0,99"|"26,99"|"50,82"
"Reunion Witches"|"English             "|"Drama"|"Kirsten"|"Akroyd"|63|"R"|"0,99"|"26,99"|"50,82"
"Reunion Witches"|"English             "|"Drama"|"Dan"|"Harris"|63|"R"|"0,99"|"26,99"|"50,82"
"Reunion Witches"|"English             "|"Drama"|"Meg"|"Hawke"|63|"R"|"0,99"|"26,99"|"50,82"
"Reunion Witches"|"English             "|"Drama"|"Jayne"|"Nolte"|63|"R"|"0,99"|"26,99"|"50,82"
"Reunion Witches"|"English             "|"Drama"|"Russell"|"Bacall"|63|"R"|"0,99"|"26,99"|"50,82"
"Annie Identity"|"English             "|"Sci-Fi"|"Cate"|"Mcqueen"|86|"G"|"0,99"|"15,99"|"50,81"
"Annie Identity"|"English             "|"Sci-Fi"|"Greta"|"Keitel"|86|"G"|"0,99"|"15,99"|"50,81"
"Annie Identity"|"English             "|"Sci-Fi"|"Adam"|"Grant"|86|"G"|"0,99"|"15,99"|"50,81"
"Sun Confessions"|"English             "|"Sci-Fi"|"Lucille"|"Tracy"|141|"R"|"0,99"|"9,99"|"50,77"
"Sun Confessions"|"English             "|"Sci-Fi"|"Cate"|"Harris"|141|"R"|"0,99"|"9,99"|"50,77"
"Sun Confessions"|"English             "|"Sci-Fi"|"Dan"|"Torn"|141|"R"|"0,99"|"9,99"|"50,77"
"Sun Confessions"|"English             "|"Sci-Fi"|"Jada"|"Ryder"|141|"R"|"0,99"|"9,99"|"50,77"
"Sun Confessions"|"English             "|"Sci-Fi"|"Sylvester"|"Dern"|141|"R"|"0,99"|"9,99"|"50,77"
"Handicap Boondock"|"English             "|"Action"|"Zero"|"Cage"|108|"R"|"0,99"|"28,99"|"50,76"
"Handicap Boondock"|"English             "|"Action"|"Renee"|"Tracy"|108|"R"|"0,99"|"28,99"|"50,76"
"Handicap Boondock"|"English             "|"Action"|"Cate"|"Harris"|108|"R"|"0,99"|"28,99"|"50,76"
"Bound Cheaper"|"English             "|"Classics"|"Karl"|"Berry"|98|"PG"|"0,99"|"17,99"|"50,76"
"Bound Cheaper"|"English             "|"Classics"|"Cuba"|"Olivier"|98|"PG"|"0,99"|"17,99"|"50,76"
"Handicap Boondock"|"English             "|"Action"|"Mary"|"Keitel"|108|"R"|"0,99"|"28,99"|"50,76"
"Handicap Boondock"|"English             "|"Action"|"Gary"|"Phoenix"|108|"R"|"0,99"|"28,99"|"50,76"
"Handicap Boondock"|"English             "|"Action"|"Albert"|"Nolte"|108|"R"|"0,99"|"28,99"|"50,76"
"Handicap Boondock"|"English             "|"Action"|"Al"|"Garland"|108|"R"|"0,99"|"28,99"|"50,76"
"Exorcist Sting"|"English             "|"Sports"|"Angela"|"Witherspoon"|167|"G"|"2,99"|"17,99"|"49,88"
"Valley Packer"|"English             "|"Comedy"|"Tom"|"Miranda"|73|"G"|"0,99"|"21,99"|"49,88"
"Valley Packer"|"English             "|"Comedy"|"Susan"|"Davis"|73|"G"|"0,99"|"21,99"|"49,88"
"Valley Packer"|"English             "|"Comedy"|"Cameron"|"Wray"|73|"G"|"0,99"|"21,99"|"49,88"
"Exorcist Sting"|"English             "|"Sports"|"Vivien"|"Basinger"|167|"G"|"2,99"|"17,99"|"49,88"
"Exorcist Sting"|"English             "|"Sports"|"Kim"|"Allen"|167|"G"|"2,99"|"17,99"|"49,88"
"Valley Packer"|"English             "|"Comedy"|"Ben"|"Willis"|73|"G"|"0,99"|"21,99"|"49,88"
